"kobo_farmer_id","country","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla"
"273395825","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273554599","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273676579","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273676624","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273701713","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273732786","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273732999","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273954914","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273955054","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273955062","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273955449","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273955485","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273955679","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273955747","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273957290","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273957322","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273962095","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273962216","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"273981076","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274044677","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274179682","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274240765","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274273122","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274573109","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274573130","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274575712","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274576250","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
"274576259","zimbabwe","_3_3_4_3_2/10","10","performance","environmental","water","Oct","During a flood year: During which months of the year do you find it difficult to access enough water for your agricultural needs (e.g. growing crops, drinking water for livestock)","select_multiple 3_3_4_3","select_multiple","3_3_4_3","_3_3_4_3_2"
