module,indicator,country,kobo_farmer_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
agroecology,1_recycling,zimbabwe,274665075,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"25% of animal genetic resources are purchased from the market, the other 75% is self-produced or exchanged.",4,4
agroecology,1_recycling,zimbabwe,274665098,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274879806,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274883395,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274883537,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274886561,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274890580,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274895804,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274902110,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274905629,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274915240,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274915261,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,274915272,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,274915281,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275184810,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275185887,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275188124,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275190625,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275190637,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275217941,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275218245,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275219208,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275219329,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275233962,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275234002,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275477905,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275478105,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275481309,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275481379,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275499519,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275500098,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275519626,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275519706,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275533524,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275533585,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275558655,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275558664,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275595056,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275596442,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"75% of animal genetic resources are purchased from the market, the other 25% are self-produced or exchanged.",2,2
agroecology,1_recycling,zimbabwe,275596530,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275596540,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"75% of animal genetic resources are purchased from the market, the other 25% are self-produced or exchanged.",2,2
agroecology,1_recycling,zimbabwe,275596546,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275740254,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275740287,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275740299,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275792771,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275792819,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275792865,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275792879,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275793251,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275793961,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275802604,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275802701,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275829210,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,275830068,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,275853249,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"25% of animal genetic resources are purchased from the market, the other 75% is self-produced or exchanged.",4,4
agroecology,1_recycling,zimbabwe,275853257,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276003238,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276003242,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276009583,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276025610,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,276025620,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,Does not produce animals,NA,NA
agroecology,1_recycling,zimbabwe,276056134,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276056555,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276057148,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
agroecology,1_recycling,zimbabwe,276058658,_2_8_3_1,select_one 2_8_3_1,select_one,2_8_3_1,**Where do you source most of your livestock?**,"All animal genetic resources are self-produced, exchanged with other farmers or managed collectively.",5,5
