,module,indicator,country,kobo_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
3788,agroecology,10_fairness,zimbabwe,275596530,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3789,agroecology,10_fairness,zimbabwe,275596540,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3790,agroecology,10_fairness,zimbabwe,275596546,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3791,agroecology,10_fairness,zimbabwe,275740254,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3792,agroecology,10_fairness,zimbabwe,275740287,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3793,agroecology,10_fairness,zimbabwe,275740299,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3794,agroecology,10_fairness,zimbabwe,275792771,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3795,agroecology,10_fairness,zimbabwe,275792819,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3796,agroecology,10_fairness,zimbabwe,275792865,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3797,agroecology,10_fairness,zimbabwe,275792879,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3798,agroecology,10_fairness,zimbabwe,275793251,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3799,agroecology,10_fairness,zimbabwe,275793961,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3800,agroecology,10_fairness,zimbabwe,275802604,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3801,agroecology,10_fairness,zimbabwe,275802701,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3802,agroecology,10_fairness,zimbabwe,275829210,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3803,agroecology,10_fairness,zimbabwe,275830068,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3804,agroecology,10_fairness,zimbabwe,275853249,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3805,agroecology,10_fairness,zimbabwe,275853257,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3806,agroecology,10_fairness,zimbabwe,276003238,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3807,agroecology,10_fairness,zimbabwe,276003242,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3808,agroecology,10_fairness,zimbabwe,276009583,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3809,agroecology,10_fairness,zimbabwe,276025610,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3810,agroecology,10_fairness,zimbabwe,276025620,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3811,agroecology,10_fairness,zimbabwe,276056134,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3812,agroecology,10_fairness,zimbabwe,276056555,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3813,agroecology,10_fairness,zimbabwe,276057148,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3814,agroecology,10_fairness,zimbabwe,276058658,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3815,agroecology,10_fairness,zimbabwe,276076636,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3816,agroecology,10_fairness,zimbabwe,276076668,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3817,agroecology,10_fairness,zimbabwe,276132361,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3818,agroecology,10_fairness,zimbabwe,276181335,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3819,agroecology,10_fairness,zimbabwe,276184566,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3820,agroecology,10_fairness,zimbabwe,276184637,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3821,agroecology,10_fairness,zimbabwe,276206012,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3822,agroecology,10_fairness,zimbabwe,276206041,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3823,agroecology,10_fairness,zimbabwe,276218821,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3824,agroecology,10_fairness,zimbabwe,276218982,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3825,agroecology,10_fairness,zimbabwe,276241357,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3826,agroecology,10_fairness,zimbabwe,276241400,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3827,agroecology,10_fairness,zimbabwe,276519012,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3828,agroecology,10_fairness,zimbabwe,276524020,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3829,agroecology,10_fairness,zimbabwe,276771369,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3830,agroecology,10_fairness,zimbabwe,276771508,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3831,agroecology,10_fairness,zimbabwe,276771578,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3832,agroecology,10_fairness,zimbabwe,276851467,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3833,agroecology,10_fairness,zimbabwe,276851500,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3834,agroecology,10_fairness,zimbabwe,276851554,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3835,agroecology,10_fairness,zimbabwe,276851608,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3836,agroecology,10_fairness,zimbabwe,276851610,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3837,agroecology,10_fairness,zimbabwe,276851613,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Produce crops but does not sell them,produce_crop,1
3838,agroecology,10_fairness,zimbabwe,278927456,_2_6_1_4_1,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced CROPS?**,Does not produce crops,NO_produce_crop,NA
3839,agroecology,10_fairness,zimbabwe,272780329,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3840,agroecology,10_fairness,zimbabwe,272780344,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3841,agroecology,10_fairness,zimbabwe,272785748,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3842,agroecology,10_fairness,zimbabwe,272785806,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3843,agroecology,10_fairness,zimbabwe,272796405,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3844,agroecology,10_fairness,zimbabwe,272799312,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3845,agroecology,10_fairness,zimbabwe,272799497,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3846,agroecology,10_fairness,zimbabwe,272814278,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3847,agroecology,10_fairness,zimbabwe,272814288,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3848,agroecology,10_fairness,zimbabwe,272951213,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3849,agroecology,10_fairness,zimbabwe,272951350,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3850,agroecology,10_fairness,zimbabwe,272978054,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3851,agroecology,10_fairness,zimbabwe,272979074,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3852,agroecology,10_fairness,zimbabwe,272999349,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3853,agroecology,10_fairness,zimbabwe,272999394,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3854,agroecology,10_fairness,zimbabwe,272999445,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3855,agroecology,10_fairness,zimbabwe,273000835,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3856,agroecology,10_fairness,zimbabwe,273075329,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3857,agroecology,10_fairness,zimbabwe,273075337,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3858,agroecology,10_fairness,zimbabwe,273077132,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3859,agroecology,10_fairness,zimbabwe,273077277,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3860,agroecology,10_fairness,zimbabwe,273098228,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3861,agroecology,10_fairness,zimbabwe,273098232,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3862,agroecology,10_fairness,zimbabwe,273128598,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3863,agroecology,10_fairness,zimbabwe,273129861,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3864,agroecology,10_fairness,zimbabwe,273145192,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3865,agroecology,10_fairness,zimbabwe,273308473,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3866,agroecology,10_fairness,zimbabwe,273309012,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3867,agroecology,10_fairness,zimbabwe,273344326,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3868,agroecology,10_fairness,zimbabwe,273368670,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3869,agroecology,10_fairness,zimbabwe,273368690,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3870,agroecology,10_fairness,zimbabwe,273386759,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3871,agroecology,10_fairness,zimbabwe,273386767,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
3872,agroecology,10_fairness,zimbabwe,273386779,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3873,agroecology,10_fairness,zimbabwe,273387865,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Produce livestock but does not sell them,produce_livestock,1
3874,agroecology,10_fairness,zimbabwe,273395819,_2_6_1_4_2,select_one 2_6_1_4,select_one,2_6_1_4,**Do you get a fair price for your produced LIVESTOCK?**,Does not produce livestock,NO_produce_livestock,NA
